,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skill_python,skill_excel,skill_sql,skill_soft,family_siblings,family_income_father,family_income_mother,device1_type1_laptop,device1_brand1_laptop,device1_year1_laptop,device2_type2_phone,device2_brand2_phone,device2_year2_phone,addr_city,addr_district,addr_postal
342,343,Leah Anderson,18,Male,90,+998 65 090 32 99,East Thomasview,michaelchase@hotmail.com,2012-10-19 12:24:00,Python,69,Active,0.0,Null,203,2006-08-23 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,
343,344,April Bennett,19,Female,0,+998 46 215 07 14,Norrismouth,Null,1986-03-20 16:56:54,Python,98,Inactive,4.5,Null,182,1978-02-01 00:00:00,"BROKEN,ADDRESS,DATA,,,","class, his",,,,,,,,,,,,,,,,
344,345,Null,20,Unknown,68,+998 29 084 66 17,West Tyler,jeffreyjohnston@baldwin.org,1987-04-23 00:00:00,Python,110,Active,3.7,average,186,2023-05-29 05:54:34,"Coltonborough 27-kv, dom 21, Tashkent","whom, price",4.0,1.0,5.0,"place, debate",2.0,290.0,315.0,laptop,Lenovo,2021.0,phone,Xiaomi,2020.0,Tashkent,,
345,346,Amy Cole,20,Female,68,+998 12 316 88 33,East Samanthachester,jenniferlevy@carlson-caldwell.com,1977-05-05 20:37:10,Data Science,114,Pending,0.0,good,224,2006-11-12 00:00:00,UZ 100226 Tashkent Port Jimmyberg,"else, scientist",3.0,1.0,2.0,"whether, rock",5.0,381.0,899.0,laptop,HP,2021.0,phone,Samsung,2020.0,Tashkent,Port Jimmyberg,100226
346,347,William Bright,21,Unknown,51,+998 63 974 64 72,Carterbury,david32@yahoo.com,2003-09-17 00:00:00,Data Science,0,Active,3.7,good,234,2009-09-05 15:17:09,"North Scott 5-kv, dom 9, Tashkent","unit, send",4.0,2.0,2.0,"always, order",1.0,740.0,774.0,laptop,Dell,2023.0,phone,Xiaomi,2019.0,Tashkent,,
347,348,Julie Gill,22,Unknown,67,Null,Samuelstad,ali@gmail..com,2004-06-14 00:00:00,Null,0,Inactive,3.7,Null,73,1970-01-08 00:00:00,"Apartment 24, West James district, Tashkent, UZ, 100774","source, person",2.0,4.0,4.0,"trouble, effect",2.0,363.0,669.0,laptop,Dell,2018.0,phone,Xiaomi,2020.0,Tashkent,West James district,100774
348,349,Null,18,Male,86,+998 39 770 21 70,Nunezberg,lewispaula@allen.info,1986-08-31 00:00:00,Python,67,Active,0.0,good,161,1993-02-17 00:00:00,"BROKEN,ADDRESS,DATA,,,","generation, report",1.0,3.0,3.0,"fire, ability",3.0,449.0,549.0,laptop,Dell,2021.0,phone,Samsung,2020.0,,,
349,350,Megan Nelson,22,Female,0,Null,Sandrabury,ali@gmail..com,2020-10-01 00:00:00,Python,70,Active,0.0,excellent,191,2022-03-11 19:14:41,"655 Angelica Plaza Suite 842, Hickshaven","hold, thus",4.0,1.0,1.0,"thank, current",2.0,1220.0,1488.0,laptop,Dell,2017.0,phone,Apple,2020.0,Hickshaven,,
350,351,Russell Zimmerman,20,Female,93,Null,Port Traceyville,Null,2023-02-20 01:13:11,Data Science,0,Active,3.7,average,89,2021-01-01 01:26:00,"955 Matthew Row, Angelaside","own, tell",4.0,2.0,2.0,"share, force",0.0,1394.0,719.0,laptop,Dell,2024.0,phone,Apple,2019.0,Angelaside,,
351,352,Robert Mack,19,Female,76,+998 33 284 47 92,South April,Null,2011-10-07 08:23:00,Data Science,71,Pending,0.0,average,168,1988-01-27 00:00:00,"3169 Brenda Place Suite 788, North Theodore",,,,,,,,,,,,,,,North Theodore,,
352,353,Mark Grant,18,Female,83,Null,Brownton,Null,2021-06-23 20:39:35,Data Science,0,Inactive,0.0,Null,93,2020-05-23 03:37:19,UZ 100049 Tashkent New Wendymouth,"individual, reality",,,,,,,,,,,,,,Tashkent,New Wendymouth,100049
353,354,Tamara Branch,22,Female,88,+998 92 926 62 49,Port Michelle,Null,2006-05-16 00:00:00,Data Science,0,Inactive,3.7,good,187,2005-03-31 00:00:00,UZ 100250 Tashkent Wallacechester,"example, view",5.0,3.0,1.0,"like, speech",3.0,625.0,271.0,laptop,HP,2018.0,phone,Xiaomi,2021.0,Tashkent,Wallacechester,100250
354,355,Null,18,Unknown,0,Null,New Jacob,ali@gmail..com,2022-02-09 19:50:00,Python,110,Pending,0.0,Null,222,2011-11-25 16:56:38,"Apartment 29, South Anna district, Tashkent, UZ, 100327","evening, that",4.0,5.0,4.0,"main, soon",0.0,1434.0,1280.0,laptop,HP,2020.0,phone,Xiaomi,2023.0,Tashkent,South Anna district,100327
355,356,Null,0,Female,64,Null,Lake Crystalfort,Null,2013-07-21 00:00:00,Data Science,64,Pending,0.0,excellent,123,2014-08-29 09:15:54,"Jonathanmouth 26-kv, dom 24, Tashkent","indicate, unit",3.0,2.0,1.0,"design, arrive",1.0,1391.0,1437.0,laptop,HP,2023.0,phone,Samsung,2021.0,Tashkent,,
356,357,Vanessa Thomas,20,Female,100,+998 87 071 05 17,New Mark,Null,1979-03-17 00:00:00,Data Science,110,Pending,15.5,Null,286,1986-04-07 00:00:00,"Apartment 41, East George district, Tashkent, UZ, 100734","sort, need",,,,,,,,,,,,,,Tashkent,East George district,100734
357,358,Null,0,Female,90,+998 30 468 08 04,Rickview,hawkinsedward@conway.com,1991-12-09 10:41:00,Python,64,Inactive,4.5,Null,233,1971-08-13 00:00:00,"134 Katelyn Alley Apt. 071, New William","ability, unit",1.0,1.0,4.0,"century, seven",4.0,440.0,727.0,laptop,HP,2024.0,phone,Apple,2023.0,New William,,
358,359,Kathleen Sanchez,22,Female,70,Null,Lake Ricardo,Null,1996-10-16 00:00:00,Python,65,Pending,3.7,excellent,230,2020-01-28 01:46:00,"36856 Robert Plains Suite 752, East Christineshire","pressure, although",,,,,,,,,,,,,,East Christineshire,,36856
359,360,Null,19,Unknown,51,+998 79 376 99 75,Campbellville,nconway@roberts.com,2021-06-14 06:33:46,Null,0,Inactive,4.5,excellent,269,1974-06-13 00:00:00,"3869 Mary Plains, Michaelfort","recognize, power",5.0,4.0,1.0,"strategy, unit",4.0,773.0,1127.0,laptop,Lenovo,2019.0,phone,Xiaomi,2022.0,Michaelfort,,
360,361,Wesley Logan,20,Unknown,63,+998 72 978 92 80,New Nathan,crystal65@gmail.com,1972-07-26 00:00:00,Data Science,117,Active,0.0,excellent,221,2014-08-12 00:00:00,UZ 100431 Tashkent North Elizabeth,"girl, thought",3.0,5.0,5.0,"personal, before",5.0,676.0,1252.0,laptop,Lenovo,2015.0,phone,Samsung,2020.0,Tashkent,North Elizabeth,100431
361,362,Null,21,Male,90,+998 88 404 13 92,Lake Austinchester,Null,1982-06-14 05:04:27,Data Science,0,Pending,4.5,excellent,110,2011-02-28 00:00:00,"9044 Patterson Shoal, East Thomas","defense, author",,,,,,,,,,,,,,East Thomas,,
362,363,Null,18,Male,64,Null,Anthonyburgh,kennethingram@hotmail.com,2007-10-24 00:00:00,Data Science,0,Pending,0.0,good,295,1996-04-23 00:00:00,"Madelineborough 29-kv, dom 49, Tashkent","compare, theory",,,,,,,,,,,,,,Tashkent,,
363,364,Chelsea Green,18,Female,0,Null,Amymouth,patricia88@pruitt-dyer.com,2021-03-08 19:29:37,Python,110,Active,0.0,Null,216,1977-07-17 00:00:00,UZ 100288 Tashkent Calebburgh,"government, black",,,,,,,,,,,,,,Tashkent,Calebburgh,100288
364,365,David Peterson,20,Male,95,+998 50 509 52 60,Costaville,Null,1994-10-27 00:00:00,Data Science,110,Pending,1.42,excellent,230,1974-10-24 07:31:59,"Apartment 33, South Amy district, Tashkent, UZ, 100877","learn, hotel",,,,,,,,,,,,,,Tashkent,South Amy district,100877
365,366,Null,20,Unknown,90,Null,Smithview,jmcclain@gmail.com,2022-12-03 00:00:00,Data Science,0,Active,15.5,Null,257,2003-12-13 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,
366,367,Mrs. Patricia Martin,19,Unknown,91,+998 30 462 88 93,Lake Neil,ramosbrian@campbell.info,2015-04-05 00:00:00,Data Science,100,Inactive,0.0,Null,287,2016-10-10 00:00:00,UZ 100186 Tashkent North Timothyside,"Mr, set",5.0,5.0,3.0,"child, staff",5.0,1398.0,413.0,laptop,Lenovo,2023.0,phone,Xiaomi,2021.0,Tashkent,North Timothyside,100186
367,368,Dr. Julie Grimes,22,Female,70,+998 71 426 00 50,Jessicaborough,kevinbailey@roberts.com,1996-09-27 00:00:00,Data Science,0,Inactive,3.7,Null,65,2012-09-06 00:00:00,UZ 100148 Tashkent North Josephview,"book, ten",5.0,3.0,4.0,"recently, ground",0.0,643.0,773.0,laptop,Lenovo,2017.0,phone,Samsung,2021.0,Tashkent,North Josephview,100148
368,369,Null,20,Female,90,Null,Angelamouth,Null,1983-04-07 00:00:00,Data Science,0,Pending,4.5,average,231,1978-02-14 00:00:00,"42338 Stewart Mission Apt. 356, Lisamouth","accept, case",1.0,3.0,1.0,"customer, forward",0.0,1019.0,1024.0,laptop,Dell,2019.0,phone,Apple,2021.0,Lisamouth,,42338
369,370,Null,20,Female,90,+998 37 145 12 02,Donnahaven,vickigoodwin@gmail.com,2000-03-20 11:28:00,Data Science,110,Active,0.0,excellent,57,2022-05-15 21:27:10,"BROKEN,ADDRESS,DATA,,,","thank, while",,,,,,,,,,,,,,,,
370,371,Null,22,Unknown,63,Null,Thomaschester,Null,2022-08-20 02:54:16,Data Science,110,Inactive,0.0,average,258,2020-10-14 16:34:04,"996 Kerr Alley Apt. 067, Christophermouth","protect, right",4.0,5.0,1.0,"market, rise",2.0,479.0,532.0,laptop,Lenovo,2016.0,phone,Samsung,2024.0,Christophermouth,,
371,372,Karen Lewis,19,Male,0,Null,Gabrielburgh,Null,2008-10-01 00:00:00,Data Science,70,Inactive,0.0,average,84,2015-11-11 04:37:42,"Apartment 1, Jerryville district, Tashkent, UZ, 100129","some, owner",3.0,3.0,4.0,"nearly, thank",3.0,1305.0,1060.0,laptop,HP,2024.0,phone,Samsung,2022.0,Tashkent,Jerryville district,100129
372,373,Claire Armstrong,0,Male,87,+998 55 346 57 57,Jamesburgh,ali@gmail..com,2022-10-04 22:55:21,Null,97,Pending,0.0,excellent,147,2021-04-19 19:09:19,"BROKEN,ADDRESS,DATA,,,","much, long",3.0,2.0,3.0,"million, standard",3.0,1096.0,1164.0,laptop,Dell,2022.0,phone,Apple,2021.0,,,
373,374,Null,22,Female,67,+998 29 722 83 33,Gravesmouth,carla84@brown-butler.net,1985-02-05 00:00:00,Python,110,Active,3.7,Null,202,1996-01-12 06:48:14,"BROKEN,ADDRESS,DATA,,,","they, final",3.0,5.0,4.0,"work, high",5.0,660.0,1327.0,laptop,HP,2024.0,phone,Xiaomi,2023.0,,,
374,375,Null,18,Unknown,90,+998 89 853 56 17,Alexville,jmorris@miller-george.info,1971-07-16 09:39:00,Data Science,110,Active,0.0,excellent,119,1972-05-02 00:00:00,"20130 Clifford Manor, Michaelmouth","develop, girl",4.0,3.0,1.0,"to, several",2.0,786.0,645.0,laptop,Lenovo,2021.0,phone,Samsung,2020.0,Michaelmouth,,20130
375,376,Shawn Lewis,19,Male,89,Null,Roseville,phill@thompson.com,2020-11-30 16:16:23,Data Science,110,Active,15.5,excellent,206,2009-02-15 21:26:28,"48963 Jones Summit, East Jillstad","successful, small",2.0,1.0,5.0,"require, to",0.0,1411.0,853.0,laptop,Dell,2024.0,phone,Apple,2018.0,East Jillstad,,48963
376,377,Robert Phillips,20,Male,90,+998 61 348 33 31,Rodriguezstad,anthonysusan@davis.com,1971-11-02 00:00:00,Null,0,Active,0.0,average,95,2000-01-31 00:00:00,"69350 Logan Gardens, Davidland","offer, unit",2.0,1.0,2.0,"tree, understand",3.0,785.0,1178.0,laptop,Lenovo,2020.0,phone,Apple,2022.0,Davidland,,69350
377,378,Amy Elliott,20,Female,0,+998 00 933 33 38,Deniseland,Null,1973-02-21 11:46:00,Data Science,110,Active,4.5,Null,222,2017-04-08 00:00:00,"Apartment 28, Juanhaven district, Tashkent, UZ, 100382","remain, upon",4.0,5.0,5.0,"above, make",4.0,1366.0,1367.0,laptop,HP,2017.0,phone,Xiaomi,2019.0,Tashkent,Juanhaven district,100382
378,379,Lori Hall,20,Unknown,90,+998 79 297 45 92,South Jasonchester,ali@gmail..com,2012-10-19 00:09:00,Python,0,Active,0.0,good,207,2020-12-17 06:09:02,"Gutierrezchester 4-kv, dom 8, Tashkent","late, ground",,,,,,,,,,,,,,Tashkent,,
379,380,Luke Frazier,20,Male,90,Null,Johnburgh,gregory00@wiggins.info,2022-09-18 00:00:00,Python,0,Active,0.0,excellent,188,2021-01-30 00:46:35,"Apartment 16, West Glenn district, Tashkent, UZ, 100309","pressure, yeah",2.0,4.0,2.0,"husband, contain",4.0,1057.0,1225.0,laptop,Lenovo,2018.0,phone,Samsung,2023.0,Tashkent,West Glenn district,100309
380,381,Null,22,Unknown,0,+998 31 112 96 47,Ashleymouth,Null,2018-04-09 00:00:00,Python,0,Active,3.79,excellent,168,1976-03-29 00:00:00,"015 Claudia Fort, Nicolehaven","sport, tough",2.0,2.0,1.0,"poor, little",1.0,1286.0,1196.0,laptop,HP,2017.0,phone,Samsung,2020.0,Nicolehaven,,
381,382,Nathan Murray,22,Unknown,0,Null,New Gary,Null,2002-04-04 17:41:00,Data Science,101,Inactive,3.7,average,204,2008-10-12 22:30:00,"Apartment 11, Cardenasport district, Tashkent, UZ, 100181","garden, water",5.0,4.0,1.0,"class, party",0.0,371.0,941.0,laptop,Dell,2023.0,phone,Xiaomi,2021.0,Tashkent,Cardenasport district,100181
382,383,Julie Howard,20,Male,68,Null,Spencerside,Null,2012-03-31 00:00:00,Data Science,107,Active,3.7,Null,105,2021-01-06 20:29:16,"Johnbury 21-kv, dom 30, Tashkent","most, interest",,,,,,,,,,,,,,Tashkent,,
383,384,Null,18,Female,90,+998 01 453 38 91,New Jasonmouth,foleylauren@yahoo.com,1995-10-16 05:02:00,Data Science,75,Inactive,3.7,Null,272,1972-11-19 00:00:00,"79649 Drake Locks, Anthonymouth","charge, conference",5.0,5.0,4.0,"available, growth",0.0,715.0,1431.0,laptop,HP,2024.0,phone,Apple,2022.0,Anthonymouth,,79649
384,385,Null,18,Female,90,+998 39 402 23 56,Kaylastad,Null,1995-08-31 00:00:00,Data Science,0,Pending,15.5,Null,54,2011-01-30 04:35:00,"West Haleyton 6-kv, dom 8, Tashkent","region, occur",,,,,,,,,,,,,,Tashkent,,
385,386,Walter Bass,18,Unknown,94,+998 99 870 49 99,Barnettton,Null,2010-12-26 12:49:32,Data Science,0,Inactive,4.5,good,156,2004-10-22 00:00:00,"Apartment 10, Mcclureborough district, Tashkent, UZ, 100854","professor, real",,,,,,,,,,,,,,Tashkent,Mcclureborough district,100854
386,387,Pamela Jackson,20,Female,90,Null,Jameschester,mthomas@gmail.com,1996-06-10 21:55:17,Python,110,Pending,4.5,average,164,2013-04-11 00:00:00,"4387 Schultz Ville Suite 145, Port Candaceland",,,,,,,,,,,,,,,Port Candaceland,,
387,388,Julie Simpson,22,Male,90,+998 90 287 42 94,Bryantport,sheltonstephen@gmail.com,2008-01-20 00:00:00,Data Science,73,Pending,15.5,good,273,2022-05-25 00:00:00,UZ 100279 Tashkent Smithton,"suggest, any",4.0,4.0,1.0,"time, always",0.0,1470.0,637.0,laptop,Dell,2022.0,phone,Samsung,2018.0,Tashkent,Smithton,100279
388,389,Null,21,Female,0,Null,Jennifershire,emilymiller@rodriguez.com,1997-07-24 00:00:00,Data Science,99,Active,3.7,excellent,224,1988-03-19 07:13:00,"BROKEN,ADDRESS,DATA,,,","alone, campaign",1.0,5.0,4.0,"thought, free",5.0,247.0,1018.0,laptop,HP,2015.0,phone,Xiaomi,2021.0,,,
389,390,Terry Schaefer,20,Female,0,+998 45 437 59 85,New Michael,spencestacy@yahoo.com,2023-02-01 00:00:00,Data Science,110,Pending,4.5,Null,229,1993-09-02 23:31:26,"Apartment 29, Deniseview district, Tashkent, UZ, 100684","agent, situation",,,,,,,,,,,,,,Tashkent,Deniseview district,100684
390,391,Bobby Armstrong,19,Female,0,Null,Lake Joshua,ali@gmail..com,1971-09-06 17:07:00,Data Science,102,Pending,3.37,Null,286,1982-12-09 00:00:00,"Amandaview 11-kv, dom 34, Tashkent","indicate, under",,,,,,,,,,,,,,Tashkent,,
391,392,Maureen Clark,0,Male,56,Null,Campbellmouth,ali@gmail..com,2009-05-26 19:59:00,Data Science,113,Pending,0.0,Null,153,1976-07-12 07:26:09,"Apartment 46, Williamsview district, Tashkent, UZ, 100561","month, believe",,,,,,,,,,,,,,Tashkent,Williamsview district,100561
392,393,Lance Matthews,20,Unknown,90,Null,West Jacob,ali@gmail..com,2025-08-05 17:25:00,Null,62,Pending,1.58,good,287,2023-08-31 21:12:35,"New Steven 4-kv, dom 23, Tashkent",,,,,,,,,,,,,,,Tashkent,,
393,394,Null,0,Male,0,+998 54 890 33 07,North Michael,nathan24@carroll.biz,2021-11-21 09:35:04,Data Science,110,Pending,0.0,Null,264,1973-03-30 00:00:00,"Apartment 17, Johnsonburgh district, Tashkent, UZ, 100810","activity, five",3.0,2.0,5.0,"station, suddenly",0.0,496.0,1494.0,laptop,Dell,2019.0,phone,Samsung,2021.0,Tashkent,Johnsonburgh district,100810
394,395,Donna Watkins,18,Male,90,+998 78 516 83 34,Port Leahchester,shepherdkathryn@yahoo.com,1979-08-21 00:00:00,Data Science,0,Active,15.5,average,201,1987-03-06 00:00:00,"Apartment 18, Jonathantown district, Tashkent, UZ, 100374","later, manager",2.0,3.0,4.0,"TV, church",4.0,293.0,1109.0,laptop,Lenovo,2019.0,phone,Xiaomi,2018.0,Tashkent,Jonathantown district,100374
395,396,Null,21,Female,61,Null,South Jeffrey,Null,2021-07-06 15:12:25,Python,0,Pending,0.0,excellent,257,2008-04-07 15:02:00,"16728 Villa Way Suite 288, North Cody","voice, scene",1.0,4.0,4.0,"factor, art",1.0,752.0,398.0,laptop,Dell,2022.0,phone,Apple,2021.0,North Cody,,16728
396,397,Toni Beck,20,Male,0,Null,East Sonyaview,Null,1996-06-02 17:51:00,Data Science,0,Inactive,0.0,good,215,1993-12-24 00:00:00,"8989 Wesley Prairie Suite 040, Lake Paulfort","daughter, visit",5.0,5.0,5.0,"understand, two",5.0,346.0,1429.0,laptop,Dell,2017.0,phone,Xiaomi,2018.0,Lake Paulfort,,
397,398,Null,0,Male,90,+998 96 038 42 84,Markfort,dmaldonado@vazquez.info,2006-12-22 00:00:00,Null,110,Pending,0.0,average,239,1996-09-29 03:59:34,"4018 Hutchinson Camp Apt. 954, Lake Michelleport","rule, himself",4.0,2.0,5.0,"human, front",0.0,967.0,253.0,laptop,HP,2018.0,phone,Xiaomi,2019.0,Lake Michelleport,,
398,399,Sarah Stafford,18,Female,0,Null,North Angelatown,hgarcia@rivers.info,1984-11-07 11:37:00,Data Science,83,Pending,1.84,excellent,195,1995-03-08 02:43:00,"Wayneland 15-kv, dom 40, Tashkent","seek, until",1.0,5.0,4.0,"thus, state",2.0,979.0,784.0,laptop,Dell,2019.0,phone,Samsung,2023.0,Tashkent,,
399,400,Cameron Potter DDS,20,Female,83,+998 69 655 65 58,West Annaberg,jwoods@gmail.com,2023-07-22 16:29:43,Data Science,107,Pending,3.7,Null,283,1994-03-21 00:00:00,"36971 Christine Meadow, Ashleytown","wrong, event",4.0,5.0,1.0,"final, very",0.0,1250.0,614.0,laptop,Dell,2017.0,phone,Samsung,2019.0,Ashleytown,,36971
400,401,Kim Tran,20,Female,51,+998 93 038 17 56,Port Daniel,Null,1984-08-24 08:36:15,Python,110,Active,4.5,excellent,164,2025-04-08 00:00:00,"Apartment 20, Port David district, Tashkent, UZ, 100754","agreement, who",3.0,1.0,3.0,"word, start",4.0,773.0,214.0,laptop,Lenovo,2021.0,phone,Samsung,2021.0,Tashkent,Port David district,100754
401,402,Zachary Brooks,19,Unknown,80,+998 89 790 79 04,Nealview,anthonyhamilton@yahoo.com,2020-10-12 00:00:00,Null,90,Active,0.0,excellent,77,2009-07-16 00:00:00,"East Philipport 26-kv, dom 1, Tashkent","physical, agent",,,,,,,,,,,,,,Tashkent,,
402,403,Charles Solis,18,Female,93,Null,Armstrongville,Null,2015-07-10 15:43:07,Python,0,Active,3.7,excellent,151,2012-05-17 10:07:25,"Lake Michael 24-kv, dom 22, Tashkent","central, scientist",,,,,,,,,,,,,,Tashkent,,
403,404,Benjamin Sims,19,Male,90,+998 81 270 43 65,North Felicia,Null,1986-09-16 00:00:00,Data Science,110,Inactive,0.0,average,267,2006-05-23 18:56:00,"Apartment 9, Port William district, Tashkent, UZ, 100656","worry, well",,,,,,,,,,,,,,Tashkent,Port William district,100656
404,405,Jessica Davidson,0,Female,0,Null,Lake Madison,ali@gmail..com,1988-08-30 11:17:35,Data Science,66,Active,0.0,good,74,1985-06-14 00:00:00,"Kimberlyside 28-kv, dom 26, Tashkent","sound, feel",1.0,5.0,4.0,"democratic, blood",3.0,1243.0,1258.0,laptop,Lenovo,2018.0,phone,Samsung,2023.0,Tashkent,,
405,406,Null,18,Male,70,Null,New Jason,ali@gmail..com,1978-10-02 00:00:00,Data Science,0,Active,3.7,average,105,2025-02-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","key, hair",4.0,4.0,2.0,"leader, mission",2.0,350.0,517.0,laptop,HP,2022.0,phone,Apple,2018.0,,,
406,407,Null,18,Female,90,+998 02 536 93 31,Romeroport,Null,1999-02-16 00:00:00,Python,110,Pending,0.0,average,181,2002-07-27 00:00:00,"BROKEN,ADDRESS,DATA,,,","none, test",5.0,4.0,4.0,"five, body",4.0,1087.0,516.0,laptop,Dell,2018.0,phone,Samsung,2018.0,,,
407,408,Melissa Sullivan,21,Male,90,Null,Lake Wesley,Null,2022-10-09 02:49:50,Python,110,Pending,0.0,excellent,160,1980-01-13 23:53:00,"BROKEN,ADDRESS,DATA,,,","different, behind",,,,,,,,,,,,,,,,
408,409,Donna White,20,Unknown,90,+998 44 396 27 91,Richardbury,Null,2020-10-25 00:00:00,Python,110,Inactive,3.56,good,233,1997-12-27 00:00:00,"Apartment 27, New Patricia district, Tashkent, UZ, 100235","capital, decision",5.0,2.0,4.0,"space, across",4.0,310.0,1129.0,laptop,Lenovo,2021.0,phone,Xiaomi,2019.0,Tashkent,New Patricia district,100235
409,410,Michael Garrett,20,Female,64,Null,North Samanthaberg,heathercoleman@jones.com,1996-09-19 10:21:00,Data Science,110,Active,2.18,excellent,272,2021-01-17 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,
410,411,Robert Rojas,21,Unknown,69,+998 32 959 26 41,New Randy,yyates@gmail.com,1992-11-30 00:00:00,Python,110,Inactive,0.0,Null,258,2003-04-23 00:00:00,"BROKEN,ADDRESS,DATA,,,","tend, goal",3.0,4.0,1.0,"pull, form",0.0,1252.0,483.0,laptop,Lenovo,2023.0,phone,Xiaomi,2018.0,,,
411,412,Alexandria Ruiz,0,Unknown,0,+998 47 635 25 32,New Jasontown,birdsamuel@williams-valdez.info,2023-01-01 14:35:29,Null,110,Pending,3.75,average,205,2019-10-02 00:00:00,UZ 100910 Tashkent New Joseph,,,,,,,,,,,,,,,Tashkent,New Joseph,100910
412,413,Terry Payne,18,Unknown,90,Null,Tuckerland,igonzalez@yahoo.com,1977-04-18 01:06:25,Data Science,0,Inactive,0.0,average,183,2011-12-12 00:00:00,"6421 Lane Falls Apt. 045, East Deborahport","how, all",1.0,4.0,3.0,"ago, expert",2.0,1459.0,839.0,laptop,Lenovo,2019.0,phone,Xiaomi,2020.0,East Deborahport,,
413,414,Roger Williams,18,Male,77,Null,Tommymouth,Null,2022-03-16 06:27:52,Python,0,Inactive,0.0,Null,195,2012-09-13 14:35:00,UZ 100809 Tashkent East Michaelhaven,"research, moment",,,,,,,,,,,,,,Tashkent,East Michaelhaven,100809
414,415,Victoria Butler,20,Female,80,Null,Lake Deborah,Null,1976-09-09 00:00:00,Data Science,113,Pending,0.0,good,298,2023-02-09 01:37:45,"East Jasonstad 26-kv, dom 14, Tashkent","use, individual",,,,,,,,,,,,,,Tashkent,,
415,416,Null,20,Unknown,85,Null,Gregoryville,ali@gmail..com,2010-12-24 00:00:00,Python,110,Active,3.7,good,241,2006-05-03 23:59:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,
416,417,Valerie Cohen,20,Male,78,+998 16 480 69 21,West Christinatown,Null,2022-07-30 13:16:52,Data Science,0,Pending,0.0,good,224,1978-06-20 01:57:23,UZ 100155 Tashkent Lake Lukeland,,,,,,,,,,,,,,,Tashkent,Lake Lukeland,100155
417,418,Null,22,Unknown,90,+998 58 094 36 82,North Jonathan,Null,1997-05-07 00:00:00,Null,110,Pending,15.5,good,210,1970-08-02 00:00:00,UZ 100507 Tashkent Lake Jodiview,,,,,,,,,,,,,,,Tashkent,Lake Jodiview,100507
418,419,Null,18,Unknown,90,+998 25 753 80 08,South Joshuamouth,Null,2015-03-13 00:00:00,Data Science,0,Pending,0.0,excellent,135,2023-05-04 22:37:26,"Port Catherinemouth 29-kv, dom 47, Tashkent","camera, argue",2.0,3.0,2.0,"body, husband",1.0,908.0,489.0,laptop,Dell,2018.0,phone,Apple,2021.0,Tashkent,,
419,420,Shirley Mccann,18,Unknown,91,+998 47 844 73 96,South Claudiafort,Null,2022-05-27 18:52:58,Data Science,0,Inactive,4.5,good,204,1995-10-28 09:52:00,"28439 Frances Extension Suite 697, Ronaldburgh","practice, know",2.0,4.0,1.0,"very, thing",5.0,1232.0,1067.0,laptop,Dell,2015.0,phone,Apple,2019.0,Ronaldburgh,,28439
420,421,Null,20,Male,0,Null,South Stephanie,Null,2014-12-17 00:00:00,Data Science,0,Pending,0.0,excellent,209,2016-01-27 21:46:00,"791 Norma Fork, Port Garyport","radio, summer",3.0,3.0,5.0,"marriage, help",4.0,413.0,910.0,laptop,HP,2020.0,phone,Apple,2024.0,Port Garyport,,
